Team,W_L,Date
BRK,L,2018-01-06
BRK,L,2018-01-08
BRK,L,2018-01-10
BRK,W,2018-01-12
BRK,L,2018-01-13
BRK,L,2018-01-15
BRK,L,2018-01-17
BRK,W,2018-01-19
BRK,W,2018-01-21
BRK,L,2018-01-23
BRK,L,2018-01-26
BRK,L,2018-01-27
BRK,L,2018-01-30
BRK,W,2018-01-31
BRK,L,2018-02-02
BRK,L,2018-02-04
BRK,L,2018-02-06
BRK,L,2018-02-07
BRK,L,2018-02-10
BRK,L,2018-02-12
BRK,L,2018-02-14
BRK,L,2018-02-22
BRK,W,2018-02-26
BRK,L,2018-02-27
BRK,L,2018-03-01
BRK,L,2018-03-04
BRK,L,2018-03-06
BRK,W,2018-03-08
BRK,L,2018-03-11
BRK,L,2018-03-13
BRK,L,2018-03-16
BRK,W,2018-03-17
BRK,W,2018-03-19
BRK,L,2018-03-21
BRK,L,2018-03-23
BRK,L,2018-03-25
BRK,W,2018-03-28
BRK,W,2018-03-31
BRK,L,2018-04-01
BRK,L,2018-04-03
BRK,W,2018-04-05
BRK,W,2018-04-07
BRK,W,2018-04-09
BRK,L,2018-04-11
CHO,L,2017-10-18
CHO,W,2017-10-20
CHO,L,2017-10-23
CHO,W,2017-10-25
CHO,L,2017-10-27
CHO,W,2017-10-29
CHO,W,2017-10-30
CHO,W,2017-11-01
CHO,L,2017-11-03
CHO,L,2017-11-05
CHO,L,2017-11-07
CHO,L,2017-11-10
CHO,L,2017-11-15
CHO,L,2017-11-17
CHO,W,2017-11-18
CHO,W,2017-11-20
CHO,W,2017-11-22
CHO,L,2017-11-24
CHO,L,2017-11-25
CHO,L,2017-11-29
CHO,L,2017-12-01
CHO,W,2017-12-04
CHO,L,2017-12-06
CHO,L,2017-12-08
CHO,L,2017-12-09
CHO,W,2017-12-11
CHO,L,2017-12-13
CHO,L,2017-12-15
CHO,L,2017-12-16
CHO,W,2017-12-18
CHO,L,2017-12-20
CHO,L,2017-12-22
CHO,W,2017-12-23
CHO,L,2017-12-27
CHO,W,2017-12-29
CHO,L,2017-12-31
CHO,W,2018-01-02
CHO,W,2018-01-05
CHO,L,2018-01-10
CHO,W,2018-01-12
CHO,L,2018-01-13
CHO,W,2018-01-15
CHO,W,2018-01-17
CHO,L,2018-01-20
CHO,W,2018-01-22
CHO,L,2018-01-24
CHO,W,2018-01-26
CHO,L,2018-01-27
CHO,L,2018-01-29
CHO,W,2018-01-31
CHO,W,2018-02-02
CHO,W,2018-02-04
CHO,L,2018-02-05
CHO,L,2018-02-08
CHO,L,2018-02-09
CHO,L,2018-02-11
CHO,W,2018-02-14
CHO,W,2018-02-22
CHO,W,2018-02-23
CHO,W,2018-02-25
CHO,W,2018-02-27
CHO,L,2018-02-28
CHO,L,2018-03-02
CHO,L,2018-03-04
CHO,L,2018-03-06
CHO,L,2018-03-08
CHO,W,2018-03-10
CHO,L,2018-03-13
CHO,W,2018-03-15
CHO,L,2018-03-17
CHO,L,2018-03-19
CHO,W,2018-03-21
CHO,W,2018-03-22
CHO,W,2018-03-24
CHO,W,2018-03-26
CHO,L,2018-03-28
CHO,L,2018-03-31
CHO,L,2018-04-01
CHO,L,2018-04-03
CHO,W,2018-04-06
CHO,L,2018-04-08
CHO,W,2018-04-10
CHI,L,2017-10-19
CHI,L,2017-10-21
CHI,L,2017-10-24
CHI,W,2017-10-26
CHI,L,2017-10-28
CHI,L,2017-11-01
CHI,W,2017-11-03
CHI,L,2017-11-04
CHI,L,2017-11-07
CHI,L,2017-11-10
CHI,L,2017-11-11
CHI,L,2017-11-15
CHI,W,2017-11-17
CHI,L,2017-11-19
CHI,L,2017-11-21
CHI,L,2017-11-22
CHI,L,2017-11-24
CHI,L,2017-11-26
CHI,L,2017-11-28
CHI,L,2017-11-30
CHI,L,2017-12-01
CHI,L,2017-12-04
CHI,L,2017-12-06
CHI,W,2017-12-08
CHI,W,2017-12-09
CHI,W,2017-12-11
CHI,W,2017-12-13
CHI,W,2017-12-15
CHI,W,2017-12-18
CHI,W,2017-12-20
CHI,L,2017-12-21
CHI,L,2017-12-23
CHI,W,2017-12-26
CHI,W,2017-12-27
CHI,W,2017-12-29
CHI,L,2017-12-31
CHI,L,2018-01-01
CHI,L,2018-01-03
CHI,W,2018-01-05
CHI,L,2018-01-06
CHI,L,2018-01-08
CHI,W,2018-01-10
CHI,W,2018-01-13
CHI,W,2018-01-15
CHI,L,2018-01-17
CHI,W,2018-01-20
CHI,L,2018-01-22
CHI,L,2018-01-24
CHI,L,2018-01-26
CHI,L,2018-01-28
CHI,L,2018-01-31
CHI,L,2018-02-03
CHI,L,2018-02-05
CHI,W,2018-02-09
CHI,L,2018-02-10
CHI,W,2018-02-12
CHI,L,2018-02-14
CHI,L,2018-02-22
CHI,L,2018-02-24
CHI,L,2018-02-26
CHI,L,2018-02-27
CHI,W,2018-03-02
CHI,L,2018-03-05
CHI,W,2018-03-07
CHI,L,2018-03-09
CHI,W,2018-03-11
CHI,L,2018-03-13
CHI,W,2018-03-15
CHI,L,2018-03-17
CHI,L,2018-03-19
CHI,L,2018-03-21
CHI,L,2018-03-23
CHI,L,2018-03-24
CHI,L,2018-03-27
CHI,L,2018-03-29
CHI,W,2018-03-30
CHI,W,2018-04-01
CHI,W,2018-04-03
CHI,L,2018-04-06
CHI,L,2018-04-07
CHI,L,2018-04-09
CHI,L,2018-04-11
CLE,W,2017-10-17
CLE,W,2017-10-20
CLE,L,2017-10-21
CLE,W,2017-10-24
CLE,L,2017-10-25
CLE,L,2017-10-28
CLE,L,2017-10-29
CLE,L,2017-11-01
CLE,W,2017-11-03
CLE,L,2017-11-05
CLE,W,2017-11-07
CLE,L,2017-11-09
CLE,W,2017-11-11
CLE,W,2017-11-13
CLE,W,2017-11-15
CLE,W,2017-11-17
CLE,W,2017-11-20
CLE,W,2017-11-22
CLE,W,2017-11-24
CLE,W,2017-11-27
CLE,W,2017-11-28
CLE,W,2017-11-30
CLE,W,2017-12-02
CLE,W,2017-12-04
CLE,W,2017-12-06
CLE,L,2017-12-08
CLE,W,2017-12-09
CLE,W,2017-12-12
CLE,W,2017-12-14
CLE,W,2017-12-16
CLE,W,2017-12-17
CLE,L,2017-12-19
CLE,W,2017-12-21
CLE,L,2017-12-25
CLE,L,2017-12-27
CLE,L,2017-12-30
CLE,W,2018-01-02
CLE,L,2018-01-03
CLE,W,2018-01-06
CLE,L,2018-01-08
CLE,L,2018-01-11
CLE,L,2018-01-12
CLE,L,2018-01-15
CLE,W,2018-01-18
CLE,L,2018-01-20
CLE,L,2018-01-23
CLE,W,2018-01-26
CLE,W,2018-01-28
CLE,L,2018-01-30
CLE,W,2018-01-31
CLE,L,2018-02-03
CLE,L,2018-02-06
CLE,W,2018-02-07
CLE,W,2018-02-09
CLE,W,2018-02-11
CLE,W,2018-02-13
CLE,L,2018-02-22
CLE,W,2018-02-23
CLE,L,2018-02-25
CLE,W,2018-02-27
CLE,L,2018-03-01
CLE,L,2018-03-03
CLE,W,2018-03-05
CLE,W,2018-03-07
CLE,L,2018-03-09
CLE,L,2018-03-11
CLE,W,2018-03-13
CLE,L,2018-03-15
CLE,W,2018-03-17
CLE,W,2018-03-19
CLE,W,2018-03-21
CLE,W,2018-03-23
CLE,W,2018-03-25
CLE,L,2018-03-27
CLE,W,2018-03-28
CLE,W,2018-03-30
CLE,W,2018-04-01
CLE,W,2018-04-03
CLE,W,2018-04-05
CLE,L,2018-04-06
CLE,W,2018-04-09
CLE,L,2018-04-11
DAL,L,2017-10-18
DAL,L,2017-10-20
DAL,L,2017-10-21
DAL,L,2017-10-23
DAL,W,2017-10-25
DAL,L,2017-10-26
DAL,L,2017-10-28
DAL,L,2017-10-30
DAL,L,2017-11-01
DAL,L,2017-11-03
DAL,L,2017-11-04
DAL,W,2017-11-07
DAL,L,2017-11-11
DAL,L,2017-11-12
DAL,L,2017-11-14
DAL,L,2017-11-17
DAL,W,2017-11-18
DAL,L,2017-11-20
DAL,W,2017-11-22
DAL,W,2017-11-25
DAL,L,2017-11-27
DAL,L,2017-11-29
DAL,W,2017-12-02
DAL,W,2017-12-04
DAL,L,2017-12-06
DAL,L,2017-12-08
DAL,L,2017-12-10
DAL,W,2017-12-12
DAL,L,2017-12-14
DAL,L,2017-12-16
DAL,L,2017-12-18
DAL,W,2017-12-20
DAL,L,2017-12-22
DAL,L,2017-12-23
DAL,W,2017-12-26
DAL,W,2017-12-27
DAL,W,2017-12-29
DAL,W,2017-12-31
DAL,L,2018-01-03
DAL,L,2018-01-05
DAL,L,2018-01-07
DAL,W,2018-01-09
DAL,W,2018-01-10
DAL,L,2018-01-13
DAL,L,2018-01-16
DAL,L,2018-01-20
DAL,W,2018-01-22
DAL,L,2018-01-24
DAL,L,2018-01-26
DAL,L,2018-01-27
DAL,L,2018-01-29
DAL,L,2018-01-31
DAL,W,2018-02-03
DAL,L,2018-02-05
DAL,L,2018-02-08
DAL,W,2018-02-10
DAL,L,2018-02-11
DAL,L,2018-02-13
DAL,L,2018-02-23
DAL,L,2018-02-24
DAL,W,2018-02-26
DAL,L,2018-02-28
DAL,L,2018-03-02
DAL,L,2018-03-04
DAL,W,2018-03-06
DAL,W,2018-03-10
DAL,L,2018-03-11
DAL,W,2018-03-13
DAL,L,2018-03-16
DAL,L,2018-03-17
DAL,L,2018-03-20
DAL,L,2018-03-22
DAL,L,2018-03-24
DAL,W,2018-03-27
DAL,L,2018-03-28
DAL,L,2018-03-30
DAL,L,2018-04-01
DAL,W,2018-04-03
DAL,L,2018-04-04
DAL,L,2018-04-06
DAL,L,2018-04-08
DAL,L,2018-04-10
DEN,L,2017-10-18
DEN,W,2017-10-21
DEN,L,2017-10-23
DEN,L,2017-10-25
DEN,W,2017-10-27
DEN,W,2017-10-29
DEN,L,2017-10-30
DEN,W,2017-11-01
DEN,W,2017-11-03
DEN,L,2017-11-04
DEN,W,2017-11-07
DEN,W,2017-11-09
DEN,W,2017-11-11
DEN,L,2017-11-13
DEN,W,2017-11-17
DEN,L,2017-11-19
DEN,W,2017-11-20
DEN,L,2017-11-22
DEN,W,2017-11-24
DEN,L,2017-11-28
DEN,W,2017-11-30
DEN,W,2017-12-02
DEN,L,2017-12-04
DEN,L,2017-12-06
DEN,W,2017-12-08
DEN,L,2017-12-10
DEN,W,2017-12-12
DEN,L,2017-12-13
DEN,W,2017-12-15
DEN,L,2017-12-18
DEN,L,2017-12-20
DEN,W,2017-12-22
DEN,W,2017-12-23
DEN,W,2017-12-26
DEN,L,2017-12-27
DEN,L,2017-12-30
DEN,W,2018-01-03
DEN,W,2018-01-05
DEN,L,2018-01-06
DEN,L,2018-01-08
DEN,L,2018-01-10
DEN,W,2018-01-12
DEN,L,2018-01-13
DEN,W,2018-01-16
DEN,L,2018-01-17
DEN,L,2018-01-19
DEN,W,2018-01-22
DEN,W,2018-01-25
DEN,W,2018-01-27
DEN,L,2018-01-29
DEN,L,2018-01-30
DEN,W,2018-02-01
DEN,W,2018-02-03
DEN,W,2018-02-05
DEN,L,2018-02-09
DEN,W,2018-02-10
DEN,W,2018-02-13
DEN,W,2018-02-15
DEN,W,2018-02-23
DEN,L,2018-02-25
DEN,L,2018-02-27
DEN,W,2018-03-02
DEN,W,2018-03-03
DEN,L,2018-03-06
DEN,L,2018-03-07
DEN,W,2018-03-09
DEN,W,2018-03-11
DEN,L,2018-03-13
DEN,W,2018-03-15
DEN,L,2018-03-17
DEN,L,2018-03-19
DEN,W,2018-03-21
DEN,W,2018-03-23
DEN,L,2018-03-26
DEN,L,2018-03-27
DEN,W,2018-03-30
DEN,W,2018-04-01
DEN,W,2018-04-03
DEN,W,2018-04-05
DEN,W,2018-04-07
DEN,W,2018-04-09
DEN,L,2018-04-11
DET,W,2017-10-18
DET,L,2017-10-20
DET,W,2017-10-21
DET,L,2017-10-23
DET,W,2017-10-25
DET,W,2017-10-28
DET,W,2017-10-29
DET,L,2017-10-31
DET,W,2017-11-03
DET,W,2017-11-04
DET,W,2017-11-08
DET,W,2017-11-10
DET,W,2017-11-12
DET,L,2017-11-15
DET,L,2017-11-17
DET,W,2017-11-19
DET,L,2017-11-20
DET,W,2017-11-24
DET,W,2017-11-27
DET,W,2017-11-29
DET,L,2017-12-01
DET,L,2017-12-02
DET,L,2017-12-04
DET,L,2017-12-06
DET,L,2017-12-08
DET,L,2017-12-10
DET,L,2017-12-12
DET,W,2017-12-14
DET,W,2017-12-15
DET,W,2017-12-17
DET,L,2017-12-20
DET,W,2017-12-22
DET,W,2017-12-26
DET,L,2017-12-28
DET,W,2017-12-30
DET,L,2018-01-03
DET,L,2018-01-05
DET,W,2018-01-06
DET,L,2018-01-08
DET,W,2018-01-10
DET,L,2018-01-13
DET,L,2018-01-15
DET,L,2018-01-17
DET,L,2018-01-19
DET,L,2018-01-21
DET,L,2018-01-24
DET,L,2018-01-27
DET,L,2018-01-28
DET,W,2018-01-30
DET,W,2018-02-01
DET,W,2018-02-03
DET,W,2018-02-05
DET,W,2018-02-07
DET,L,2018-02-09
DET,L,2018-02-11
DET,L,2018-02-12
DET,W,2018-02-14
DET,L,2018-02-23
DET,L,2018-02-25
DET,L,2018-02-26
DET,W,2018-02-28
DET,L,2018-03-02
DET,L,2018-03-03
DET,L,2018-03-05
DET,L,2018-03-07
DET,W,2018-03-09
DET,L,2018-03-13
DET,L,2018-03-15
DET,L,2018-03-17
DET,W,2018-03-19
DET,W,2018-03-20
DET,L,2018-03-22
DET,W,2018-03-24
DET,W,2018-03-26
DET,W,2018-03-29
DET,W,2018-03-31
DET,W,2018-04-01
DET,L,2018-04-04
DET,W,2018-04-06
DET,L,2018-04-08
DET,L,2018-04-09
DET,W,2018-04-11
GSW,L,2017-10-17
GSW,W,2017-10-20
GSW,L,2017-10-21
GSW,W,2017-10-23
GSW,W,2017-10-25
GSW,W,2017-10-27
GSW,L,2017-10-29
GSW,W,2017-10-30
GSW,W,2017-11-02
GSW,W,2017-11-04
GSW,W,2017-11-06
GSW,W,2017-11-08
GSW,W,2017-11-11
GSW,W,2017-11-13
GSW,L,2017-11-16
GSW,W,2017-11-18
GSW,W,2017-11-19
GSW,L,2017-11-22
GSW,W,2017-11-24
GSW,W,2017-11-25
GSW,L,2017-11-27
GSW,W,2017-11-29
GSW,W,2017-12-01
GSW,W,2017-12-03
GSW,W,2017-12-04
GSW,W,2017-12-06
GSW,W,2017-12-08
GSW,W,2017-12-11
GSW,W,2017-12-14
GSW,W,2017-12-18
GSW,W,2017-12-20
GSW,W,2017-12-22
GSW,L,2017-12-23
GSW,W,2017-12-25
GSW,W,2017-12-27
GSW,L,2017-12-29
GSW,W,2017-12-30
GSW,W,2018-01-03
GSW,W,2018-01-04
GSW,W,2018-01-06
GSW,W,2018-01-08
GSW,L,2018-01-10
GSW,W,2018-01-12
GSW,W,2018-01-13
GSW,W,2018-01-15
GSW,W,2018-01-17
GSW,L,2018-01-20
GSW,W,2018-01-23
GSW,W,2018-01-25
GSW,W,2018-01-27
GSW,L,2018-01-30
GSW,W,2018-02-02
GSW,L,2018-02-03
GSW,L,2018-02-06
GSW,W,2018-02-08
GSW,W,2018-02-10
GSW,W,2018-02-12
GSW,L,2018-02-14
GSW,W,2018-02-22
GSW,W,2018-02-24
GSW,W,2018-02-26
GSW,W,2018-02-28
GSW,W,2018-03-02
GSW,W,2018-03-06
GSW,W,2018-03-08
GSW,L,2018-03-09
GSW,L,2018-03-11
GSW,W,2018-03-14
GSW,L,2018-03-16
GSW,W,2018-03-17
GSW,L,2018-03-19
GSW,W,2018-03-23
GSW,L,2018-03-25
GSW,L,2018-03-27
GSW,L,2018-03-29
GSW,W,2018-03-31
GSW,W,2018-04-01
GSW,W,2018-04-03
GSW,L,2018-04-05
GSW,L,2018-04-07
GSW,W,2018-04-08
GSW,L,2018-04-10
HOU,W,2017-10-17
HOU,W,2017-10-18
HOU,W,2017-10-21
HOU,L,2017-10-23
HOU,W,2017-10-25
HOU,W,2017-10-27
HOU,L,2017-10-28
HOU,L,2017-10-30
HOU,W,2017-11-01
HOU,W,2017-11-03
HOU,W,2017-11-05
HOU,W,2017-11-09
HOU,W,2017-11-11
HOU,W,2017-11-12
HOU,L,2017-11-14
HOU,W,2017-11-16
HOU,W,2017-11-18
HOU,W,2017-11-22
HOU,W,2017-11-25
HOU,W,2017-11-27
HOU,W,2017-11-29
HOU,W,2017-12-03
HOU,W,2017-12-07
HOU,W,2017-12-09
HOU,W,2017-12-11
HOU,W,2017-12-13
HOU,W,2017-12-15
HOU,W,2017-12-16
HOU,W,2017-12-18
HOU,L,2017-12-20
HOU,L,2017-12-22
HOU,L,2017-12-25
HOU,L,2017-12-28
HOU,L,2017-12-29
HOU,W,2017-12-31
HOU,W,2018-01-03
HOU,L,2018-01-04
HOU,L,2018-01-06
HOU,W,2018-01-08
HOU,W,2018-01-10
HOU,W,2018-01-12
HOU,L,2018-01-15
HOU,W,2018-01-18
HOU,W,2018-01-20
HOU,W,2018-01-22
HOU,W,2018-01-24
HOU,L,2018-01-26
HOU,W,2018-01-28
HOU,W,2018-01-30
HOU,W,2018-02-01
HOU,W,2018-02-03
HOU,W,2018-02-06
HOU,W,2018-02-07
HOU,W,2018-02-09
HOU,W,2018-02-11
HOU,W,2018-02-13
HOU,W,2018-02-14
HOU,W,2018-02-23
HOU,W,2018-02-25
HOU,W,2018-02-26
HOU,W,2018-02-28
HOU,W,2018-03-03
HOU,W,2018-03-06
HOU,W,2018-03-07
HOU,L,2018-03-09
HOU,W,2018-03-11
HOU,W,2018-03-12
HOU,W,2018-03-15
HOU,W,2018-03-17
HOU,W,2018-03-18
HOU,W,2018-03-20
HOU,W,2018-03-22
HOU,W,2018-03-24
HOU,W,2018-03-25
HOU,W,2018-03-27
HOU,W,2018-03-30
HOU,L,2018-04-01
HOU,W,2018-04-03
HOU,W,2018-04-05
HOU,L,2018-04-07
HOU,W,2018-04-10
HOU,L,2018-04-11
IND,W,2017-10-18
IND,L,2017-10-20
IND,L,2017-10-21
IND,W,2017-10-24
IND,L,2017-10-25
IND,W,2017-10-29
IND,W,2017-10-31
IND,W,2017-11-01
IND,L,2017-11-03
IND,L,2017-11-05
IND,L,2017-11-07
IND,L,2017-11-08
IND,W,2017-11-10
IND,L,2017-11-12
IND,W,2017-11-15
IND,W,2017-11-17
IND,W,2017-11-19
IND,W,2017-11-20
IND,W,2017-11-24
IND,L,2017-11-25
IND,W,2017-11-27
IND,L,2017-11-29
IND,L,2017-12-01
IND,W,2017-12-04
IND,W,2017-12-06
IND,W,2017-12-08
IND,W,2017-12-10
IND,L,2017-12-13
IND,L,2017-12-15
IND,W,2017-12-17
IND,L,2017-12-18
IND,W,2017-12-20
IND,W,2017-12-23
IND,L,2017-12-26
IND,L,2017-12-27
IND,L,2017-12-29
IND,L,2017-12-31
IND,L,2018-01-03
IND,W,2018-01-06
IND,W,2018-01-08
IND,L,2018-01-10
IND,W,2018-01-12
IND,W,2018-01-14
IND,W,2018-01-15
IND,L,2018-01-18
IND,L,2018-01-19
IND,W,2018-01-21
IND,W,2018-01-24
IND,L,2018-01-26
IND,W,2018-01-27
IND,W,2018-01-29
IND,W,2018-01-31
IND,L,2018-02-02
IND,W,2018-02-03
IND,L,2018-02-05
IND,W,2018-02-09
IND,W,2018-02-11
IND,W,2018-02-14
IND,W,2018-02-23
IND,L,2018-02-26
IND,L,2018-02-28
IND,W,2018-03-02
IND,W,2018-03-04
IND,W,2018-03-05
IND,L,2018-03-07
IND,W,2018-03-09
IND,W,2018-03-11
IND,W,2018-03-13
IND,L,2018-03-15
IND,L,2018-03-17
IND,W,2018-03-19
IND,L,2018-03-21
IND,W,2018-03-23
IND,W,2018-03-25
IND,W,2018-03-27
IND,W,2018-03-29
IND,W,2018-04-01
IND,L,2018-04-03
IND,W,2018-04-05
IND,L,2018-04-06
IND,W,2018-04-08
IND,L,2018-04-10
LAC,W,2017-10-19
LAC,W,2017-10-21
LAC,W,2017-10-24
LAC,W,2017-10-26
LAC,L,2017-10-28
LAC,L,2017-10-30
LAC,W,2017-11-01
LAC,L,2017-11-04
LAC,L,2017-11-05
LAC,L,2017-11-07
LAC,L,2017-11-10
LAC,L,2017-11-11
LAC,L,2017-11-13
LAC,L,2017-11-17
LAC,L,2017-11-18
LAC,L,2017-11-20
LAC,W,2017-11-22
LAC,W,2017-11-25
LAC,W,2017-11-27
LAC,L,2017-11-30
LAC,L,2017-12-02
LAC,L,2017-12-03
LAC,L,2017-12-06
LAC,W,2017-12-09
LAC,W,2017-12-11
LAC,W,2017-12-13
LAC,L,2017-12-15
LAC,L,2017-12-16
LAC,L,2017-12-18
LAC,W,2017-12-20
LAC,W,2017-12-22
LAC,L,2017-12-23
LAC,W,2017-12-26
LAC,W,2017-12-29
LAC,W,2017-12-31
LAC,W,2018-01-02
LAC,L,2018-01-04
LAC,L,2018-01-06
LAC,W,2018-01-08
LAC,W,2018-01-10
LAC,W,2018-01-11
LAC,W,2018-01-13
LAC,W,2018-01-15
LAC,W,2018-01-17
LAC,L,2018-01-20
LAC,L,2018-01-22
LAC,L,2018-01-24
LAC,W,2018-01-26
LAC,W,2018-01-28
LAC,L,2018-01-30
LAC,W,2018-02-03
LAC,W,2018-02-05
LAC,W,2018-02-09
LAC,L,2018-02-10
LAC,W,2018-02-12
LAC,W,2018-02-14
LAC,L,2018-02-22
LAC,W,2018-02-23
LAC,W,2018-02-27
LAC,L,2018-02-28
LAC,W,2018-03-02
LAC,W,2018-03-04
LAC,L,2018-03-06
LAC,W,2018-03-09
LAC,W,2018-03-10
LAC,W,2018-03-13
LAC,L,2018-03-15
LAC,L,2018-03-16
LAC,L,2018-03-18
LAC,L,2018-03-20
LAC,W,2018-03-21
LAC,L,2018-03-23
LAC,W,2018-03-25
LAC,W,2018-03-27
LAC,W,2018-03-28
LAC,L,2018-03-30
LAC,L,2018-04-01
LAC,W,2018-04-03
LAC,L,2018-04-05
LAC,L,2018-04-07
LAC,L,2018-04-09
LAC,L,2018-04-11
LAL,L,2017-10-19
LAL,W,2017-10-20
LAL,L,2017-10-22
LAL,W,2017-10-25
LAL,L,2017-10-27
LAL,L,2017-10-28
LAL,W,2017-10-31
LAL,L,2017-11-02
LAL,W,2017-11-03
LAL,W,2017-11-05
LAL,L,2017-11-08
LAL,L,2017-11-09
LAL,L,2017-11-11
LAL,W,2017-11-13
LAL,L,2017-11-15
LAL,L,2017-11-17
LAL,W,2017-11-19
LAL,W,2017-11-21
LAL,L,2017-11-22
LAL,L,2017-11-27
LAL,L,2017-11-29
LAL,L,2017-12-02
LAL,L,2017-12-03
LAL,W,2017-12-07
LAL,W,2017-12-09
LAL,L,2017-12-12
LAL,L,2017-12-14
LAL,L,2017-12-18
LAL,W,2017-12-20
LAL,L,2017-12-22
LAL,L,2017-12-23
LAL,L,2017-12-25
LAL,L,2017-12-27
LAL,L,2017-12-29
LAL,L,2017-12-31
LAL,L,2018-01-01
LAL,L,2018-01-03
LAL,L,2018-01-05
LAL,W,2018-01-07
LAL,W,2018-01-09
LAL,W,2018-01-11
LAL,W,2018-01-13
LAL,L,2018-01-15
LAL,L,2018-01-17
LAL,W,2018-01-19
LAL,W,2018-01-21
LAL,W,2018-01-23
LAL,W,2018-01-26
LAL,L,2018-01-28
LAL,L,2018-01-31
LAL,W,2018-02-02
LAL,W,2018-02-04
LAL,W,2018-02-06
LAL,W,2018-02-08
LAL,L,2018-02-10
LAL,L,2018-02-14
LAL,L,2018-02-15
LAL,W,2018-02-23
LAL,W,2018-02-24
LAL,W,2018-02-26
LAL,W,2018-03-01
LAL,W,2018-03-03
LAL,L,2018-03-05
LAL,W,2018-03-07
LAL,L,2018-03-09
LAL,W,2018-03-11
LAL,W,2018-03-13
LAL,L,2018-03-14
LAL,L,2018-03-16
LAL,L,2018-03-19
LAL,L,2018-03-22
LAL,W,2018-03-24
LAL,L,2018-03-26
LAL,W,2018-03-28
LAL,L,2018-03-30
LAL,L,2018-04-01
LAL,L,2018-04-03
LAL,W,2018-04-04
LAL,L,2018-04-06
LAL,L,2018-04-08
LAL,L,2018-04-10
LAL,W,2018-04-11
MEM,W,2017-10-18
MEM,W,2017-10-21
MEM,W,2017-10-23
MEM,L,2017-10-25
MEM,W,2017-10-26
MEM,W,2017-10-28
MEM,L,2017-10-30
MEM,L,2017-11-01
MEM,W,2017-11-04
MEM,L,2017-11-05
MEM,W,2017-11-07
MEM,L,2017-11-11
MEM,L,2017-11-13
MEM,L,2017-11-15
MEM,L,2017-11-18
MEM,L,2017-11-20
MEM,L,2017-11-22
MEM,L,2017-11-24
MEM,L,2017-11-26
MEM,L,2017-11-29
MEM,L,2017-12-01
MEM,L,2017-12-02
MEM,W,2017-12-04
MEM,L,2017-12-06
MEM,L,2017-12-08
MEM,L,2017-12-09
MEM,L,2017-12-11
MEM,L,2017-12-13
MEM,W,2017-12-15
MEM,L,2017-12-16
MEM,L,2017-12-20
MEM,L,2017-12-21
MEM,W,2017-12-23
MEM,L,2017-12-26
MEM,W,2017-12-27
MEM,L,2017-12-30
MEM,W,2017-12-31
MEM,L,2018-01-02
MEM,L,2018-01-05
MEM,W,2018-01-10
MEM,L,2018-01-12
MEM,W,2018-01-15
MEM,W,2018-01-17
MEM,W,2018-01-19
MEM,L,2018-01-20
MEM,W,2018-01-22
MEM,L,2018-01-24
MEM,L,2018-01-26
MEM,W,2018-01-29
MEM,L,2018-01-31
MEM,L,2018-02-01
MEM,L,2018-02-04
MEM,L,2018-02-06
MEM,L,2018-02-07
MEM,L,2018-02-11
MEM,L,2018-02-14
MEM,L,2018-02-23
MEM,L,2018-02-24
MEM,L,2018-02-26
MEM,L,2018-02-28
MEM,L,2018-03-02
MEM,L,2018-03-03
MEM,L,2018-03-05
MEM,L,2018-03-07
MEM,L,2018-03-09
MEM,L,2018-03-10
MEM,L,2018-03-12
MEM,L,2018-03-15
MEM,W,2018-03-17
MEM,L,2018-03-19
MEM,L,2018-03-21
MEM,L,2018-03-22
MEM,L,2018-03-24
MEM,W,2018-03-26
MEM,W,2018-03-28
MEM,L,2018-03-30
MEM,L,2018-04-01
MEM,L,2018-04-04
MEM,L,2018-04-06
MEM,W,2018-04-08
MEM,L,2018-04-09
MEM,L,2018-04-11
MIA,L,2017-10-18
MIA,W,2017-10-21
MIA,W,2017-10-23
MIA,L,2017-10-25
MIA,L,2017-10-28
MIA,L,2017-10-30
MIA,W,2017-11-01
MIA,L,2017-11-03
MIA,W,2017-11-05
MIA,L,2017-11-06
MIA,W,2017-11-08
MIA,W,2017-11-10
MIA,L,2017-11-12
MIA,L,2017-11-15
MIA,W,2017-11-17
MIA,L,2017-11-19
MIA,W,2017-11-22
MIA,W,2017-11-24
MIA,W,2017-11-26
MIA,L,2017-11-28
MIA,L,2017-11-29
MIA,W,2017-12-01
MIA,L,2017-12-03
MIA,L,2017-12-06
MIA,W,2017-12-09
MIA,W,2017-12-11
MIA,L,2017-12-13
MIA,W,2017-12-15
MIA,W,2017-12-16
MIA,L,2017-12-18
MIA,W,2017-12-20
MIA,W,2017-12-22
MIA,L,2017-12-23
MIA,W,2017-12-26
MIA,L,2017-12-29
MIA,W,2017-12-30
MIA,W,2018-01-03
MIA,W,2018-01-05
MIA,W,2018-01-07
MIA,W,2018-01-09
MIA,W,2018-01-10
MIA,W,2018-01-14
MIA,L,2018-01-15
MIA,W,2018-01-17
MIA,L,2018-01-19
MIA,W,2018-01-20
MIA,L,2018-01-22
MIA,L,2018-01-25
MIA,W,2018-01-27
MIA,W,2018-01-29
MIA,L,2018-01-31
MIA,L,2018-02-02
MIA,L,2018-02-03
MIA,L,2018-02-05
MIA,L,2018-02-07
MIA,W,2018-02-09
MIA,L,2018-02-13
MIA,L,2018-02-14
MIA,L,2018-02-23
MIA,W,2018-02-24
